N,P,K,temperature,humidity,ph,rainfall,label
100,60,50,22.89090909,80.74631724,5.1,1603.2375,blackpepper
120,60,65,10.38,81.80738171,5.96,240.1,onion
80,40,40,34.66666667,82.27282154,5.48,34.81,rice
20,40,20,30.61666667,85.49997454,5.68,790.98,moong
60,30,30,21.3,69.69871028,6.5,199.2125,wheat
80,40,40,22.28,82.27282154,5.48,152.54,rice
50,50,50,27.65454545,92.40338768,6.14,884.5,papaya
100,75,50,29.4,80.35812258,6.36,162.72,banana
80,40,40,33.37333333,82.27282154,5.38,510.05,rice
25,60,100,22.676,80.86305427,5,75.32,turmeric
80,40,20,26.36666667,65.09224945,5.32,607.48,maize
80,40,40,26.36666667,82.27282154,5.46,607.48,rice
50,40,20,22.28,67.94262421,5.04,152.54,rapeseed
80,40,40,27.6,82.27282154,5.64,490.74,rice
180,60,90,19.94545455,78.95371989,4.96,1411.78,potato
80,40,20,33.58333333,65.09224945,5.54,840.46,maize
180,60,90,29.03727273,78.95371989,5.12,689.88,potato
50,40,20,20.8,67.94262421,5.14,127.68,rapeseed
50,40,20,23.106,67.94262421,5.12,87.2,rapeseed
60,30,30,21.704,69.69871028,6.3,41.3,wheat
50,40,20,27.65454545,80.86078808,5.46,884.5,ragi
80,40,40,34.01,82.27282154,5.54,579.75,rice
50,40,20,14.6,67.94262421,5.14,169.82,rapeseed
80,40,40,23.56,82.27282154,5.46,167.38,rice
80,40,20,22.03333333,65.09224945,5.66,664.94,maize
80,40,40,34.66666667,82.27282154,5.38,34.81,rice
120,60,65,22.89090909,81.80738171,6.02,1603.2375,onion
70,40,45,22.676,83.67990891,5.52,75.32,barley
75,75,150,27.90909091,83.00331663,4.86,2817.86,cardamom
80,40,40,22.6,82.27282154,5.52,1246.715,rice
80,40,40,34.01,82.27282154,5.66,579.75,rice
60,30,30,23.56,69.69871028,6.7,167.38,wheat
120,60,65,28.54545455,81.80738171,5.88,556.2,onion
180,60,90,26.73636364,78.95371989,4.88,1426.3,potato
20,40,20,33.37333333,85.49997454,5.36,510.05,moong
50,40,20,25.46,80.86078808,5.66,288.3,ragi
80,40,20,30.43,65.09224945,5.46,1011.49,maize
120,40,20,35.34666667,79.84347425,5.38,331.88,cotton
50,10,60,27.65454545,87.04405082,5.36,884.5,garlic
50,40,20,23.106,67.94262421,5.1,87.2,rapeseed
90,20,120,23.73636364,81.53893093,4.84,2169.32,sweetpotato
20,40,20,33.37333333,85.49997454,5.54,510.05,moong
50,40,20,22.38,67.94262421,5.08,94.02,rapeseed
80,40,40,22.6,83.6912729,5.62,1246.715,jowar
80,40,20,25.83333333,65.09224945,5.58,157.31,maize
120,60,65,26.73636364,81.80738171,6.1,1426.3,onion
180,60,90,29.18636364,78.95371989,4.96,1026.64,potato
20,60,20,22.6,48.43839821,5.38,1246.715,soyabean
50,10,60,28.54545455,87.04405082,5.64,556.2,garlic
100,65,70,26.01818182,82.58697797,6.62,1350.025,cabbage
80,40,20,25.83333333,65.09224945,5.58,157.31,maize
60,30,30,22.676,69.69871028,6.8,75.32,wheat
120,60,65,29.18636364,81.80738171,5.86,1026.64,onion
90,20,120,28.54545455,81.53893093,4.9,556.2,sweetpotato
50,40,20,22.766,67.94262421,4.94,19.38,rapeseed
80,40,40,34.01,82.27282154,5.66,579.75,rice
80,40,40,34.92333333,82.27282154,5.46,98.98,rice
80,40,20,29.26666667,65.09224945,5.64,654.34,maize
60,30,30,30.26666667,69.69871028,6.1,113.7,wheat
80,40,40,25.83333333,83.6912729,5.38,157.31,jowar
50,60,30,34.66666667,50.59023438,5.56,34.81,sunflower
50,10,60,29.95636364,87.04405082,5.66,810.26,garlic
100,60,50,27.65454545,80.74631724,4.84,884.5,blackpepper
25,60,100,29.03727273,80.86305427,5.18,689.88,turmeric
60,30,30,14.7,69.69871028,6.11,293.36,wheat
10,20,20,28.08181818,85.21199775,6.44,1037.32,coriander
20,60,20,33.58333333,53.04408395,6.04,840.46,horsegram
20,60,20,28.03333333,53.04408395,6.12,1151.02,horsegram
75,75,150,27.90909091,83.00331663,4.84,2817.86,cardamom
90,20,120,27.65454545,81.53893093,5.06,884.5,sweetpotato
50,60,30,21.3,50.59023438,5.32,199.2125,sunflower
20,40,20,34.66666667,85.49997454,5.32,34.81,moong
75,75,150,27.65454545,83.00331663,5.1,884.5,cardamom
120,60,65,22.89090909,81.80738171,6.16,1603.2375,onion
80,40,40,34.01,83.6912729,5.6,579.75,jowar
80,40,20,28.33333333,65.09224945,5.36,1166.94,maize
80,40,40,23.106,82.27282154,5.54,87.2,rice
120,40,20,29.95636364,79.84347425,5.6,810.26,cotton
80,40,40,20.8,82.27282154,5.52,127.68,rice
50,40,20,20.8,67.94262421,5.06,127.68,rapeseed
80,40,40,28.68,83.6912729,5.54,770.44,jowar
20,60,20,27.65454545,53.04408395,6.16,884.5,horsegram
10,20,20,22.89090909,85.21199775,6.62,1603.2375,coriander
80,40,40,27.6,82.27282154,5.36,490.74,rice
80,40,20,23.106,65.09224945,5.64,87.2,maize
80,40,20,26.36666667,65.09224945,5.52,607.48,maize
80,40,40,34.01,82.27282154,5.64,579.75,rice
20,40,20,33.58333333,85.49997454,5.46,840.46,moong
120,60,65,28.64818182,81.80738171,6.1,1111.68,onion
50,40,20,22.676,67.94262421,4.88,75.32,rapeseed
80,40,20,11.2,65.09224945,5.68,1712.66,maize
50,60,30,21.3,50.59023438,5.56,199.2125,sunflower
120,40,20,34.01,79.84347425,5.62,579.75,cotton
80,40,20,30.43,65.09224945,5.5,1011.49,maize
20,40,20,34.01,85.49997454,5.56,579.75,moong
80,40,40,30.43,82.27282154,5.66,1011.49,rice
180,60,90,4.9,78.95371989,5.08,2569.52,potato
80,40,20,27.33333333,65.09224945,5.62,1543.76,maize
20,40,20,27.65454545,85.49997454,5.6,884.5,moong
120,60,65,29.26666667,81.80738171,6.16,654.34,onion
20,40,20,22.28,85.49997454,5.52,152.54,moong
80,40,20,23.106,65.09224945,5.62,87.2,maize
80,40,20,34.66666667,65.09224945,5.56,34.81,maize
80,40,40,26.36666667,83.6912729,5.6,607.48,jowar
120,60,65,29.03727273,81.80738171,5.84,689.88,onion
80,40,20,23.106,65.09224945,5.34,87.2,maize
80,40,20,22.6,65.09224945,5.6,1246.715,maize
20,40,20,29.2,85.49997454,5.4,182.5,moong
90,20,120,26.73636364,81.53893093,5.1,1426.3,sweetpotato
50,40,20,14.6,67.94262421,4.86,169.82,rapeseed
60,30,30,23.106,69.69871028,7,87.2,wheat
90,20,120,29.03727273,81.53893093,5.14,689.88,sweetpotato
90,20,120,28.50727273,81.53893093,5.08,421.14,sweetpotato
70,40,45,22.676,83.67990891,5.36,75.32,barley
80,40,40,30.43,83.6912729,5.34,1011.49,jowar
100,75,50,26.01818182,80.35812258,6.62,1350.025,banana
80,40,20,28.68,65.09224945,5.54,770.44,maize
50,10,60,28.54545455,87.04405082,5.62,556.2,garlic
80,50,30,27.65454545,83.88524631,5.52,884.5,pumpkin
180,60,90,23.73636364,78.95371989,4.96,2169.32,potato
100,75,50,29.95636364,80.35812258,6.56,810.26,banana
60,30,30,21.3,69.69871028,6.8,199.2125,wheat
80,40,40,33.58333333,79.63986421,5.54,840.46,jute
60,30,30,22.766,69.69871028,6.6,19.38,wheat
90,20,120,28.08181818,81.53893093,4.96,1037.32,sweetpotato
80,40,40,25.66666667,82.27282154,5.36,976.06,rice
80,40,40,29.56666667,82.27282154,5.64,297.66,rice
60,30,30,21.704,69.69871028,6.6,41.3,wheat
180,60,90,22.03333333,78.95371989,4.96,664.94,potato
100,75,50,23.73636364,80.35812258,6.38,2169.32,banana
75,75,150,27.90909091,83.00331663,5.18,2817.86,cardamom
80,40,20,34.92333333,65.09224945,5.4,98.98,maize
180,60,90,23.73636364,78.95371989,5.16,2169.32,potato
120,60,65,34.66666667,81.80738171,5.9,34.81,onion
20,40,20,33.58333333,85.49997454,5.62,840.46,moong
50,40,20,15.852,67.94262421,4.92,56.236,rapeseed
80,40,20,25.83333333,65.09224945,5.48,157.31,maize
80,40,20,33.37333333,65.09224945,5.38,510.05,maize
80,40,40,33.37333333,82.27282154,5.62,510.05,rice
80,40,20,34.01,65.09224945,5.66,579.75,maize
80,40,40,28.5,82.27282154,5.46,1145.22,rice
50,60,30,27.65454545,50.59023438,5.36,884.5,sunflower
50,40,20,23.56,80.86078808,5.6,167.38,ragi
50,50,50,27.90909091,92.40338768,5.82,2817.86,papaya
20,40,20,22.38,85.49997454,5.58,94.02,moong
80,40,40,34.01,82.27282154,5.36,579.75,rice
20,40,20,34.01,85.49997454,5.66,579.75,moong
180,60,90,28.64818182,78.95371989,5.18,1111.68,potato
20,40,20,22.28,85.49997454,5.52,152.54,moong
50,10,60,22.676,87.04405082,5.52,75.32,garlic
25,60,100,23.73636364,80.86305427,4.9,2169.32,turmeric
80,40,40,33.58333333,82.27282154,5.48,840.46,rice
60,30,30,18.58,69.69871028,6.7,122.42,wheat
50,40,20,23.56,67.94262421,5,167.38,rapeseed
50,50,50,23.73636364,92.40338768,5.96,2169.32,papaya
60,30,30,21.3,69.69871028,6.8,199.2125,wheat
25,60,100,19.94545455,80.86305427,5.14,1411.78,turmeric
180,60,90,28.54545455,78.95371989,4.82,556.2,potato
80,40,20,34.01,65.09224945,5.54,579.75,maize
120,40,20,29.56666667,79.84347425,5.48,297.66,cotton
100,75,50,27.65454545,80.35812258,6.42,884.5,banana
80,40,40,34.01,83.6912729,5.64,579.75,jowar
80,40,20,30.26666667,65.09224945,5.54,113.7,maize
50,60,30,29.26666667,50.59023438,5.6,654.34,sunflower
180,60,90,29.03727273,78.95371989,4.92,689.88,potato
50,40,20,23.562,67.94262421,5.16,73.47,rapeseed
10,20,20,27.65454545,85.21199775,6.46,884.5,coriander
50,40,20,22.766,67.94262421,4.88,19.38,rapeseed
20,60,20,29.56666667,53.04408395,5.86,297.66,horsegram
10,20,20,27.65454545,85.21199775,6.52,884.5,coriander
60,30,30,22.676,69.69871028,6.5,75.32,wheat
80,40,40,34.92333333,82.27282154,5.46,98.98,rice
80,40,40,25.6,83.6912729,5.46,70.11,jowar
10,20,20,22.676,85.21199775,6.62,75.32,coriander
50,10,60,28.64818182,87.04405082,5.6,1111.68,garlic
80,40,20,23.106,65.09224945,5.62,87.2,maize
50,10,60,28.64818182,87.04405082,5.44,1111.68,garlic
120,40,20,30.43,79.84347425,5.48,1011.49,cotton
20,40,20,25.574,85.49997454,5.48,98.94,moong
20,60,20,22.03333333,48.43839821,5.32,664.94,soyabean
80,40,40,27.33333333,79.63986421,5.44,1543.76,jute
80,40,20,27.65454545,65.09224945,5.6,884.5,maize
20,40,20,33.37333333,85.49997454,5.6,510.05,moong
50,40,20,23.56,67.94262421,4.86,167.38,rapeseed
50,40,20,29.56666667,80.86078808,5.44,297.66,ragi
80,40,20,34.73,65.09224945,5.52,411.52,maize
80,40,40,25.574,83.6912729,5.46,98.94,jowar
80,40,20,34.66666667,65.09224945,5.62,34.81,maize
50,40,20,22.03333333,80.86078808,5.42,664.94,ragi
80,40,40,18.58,82.27282154,5.42,122.42,rice
60,30,30,22.766,69.69871028,6.5,19.38,wheat
80,40,40,34.73,82.27282154,5.48,411.52,rice
80,40,40,27.23333333,82.27282154,5.64,702.459,rice
90,20,120,22.89090909,81.53893093,4.94,1603.2375,sweetpotato
50,40,20,21.3,67.94262421,4.88,199.2125,rapeseed
80,40,40,20.8,82.27282154,5.44,127.68,rice
50,40,20,20.8,67.94262421,4.98,127.68,rapeseed
80,40,40,11.2,82.27282154,5.36,1712.66,rice
50,40,20,23.562,67.94262421,5.1,73.47,rapeseed
80,40,40,33.58333333,82.27282154,5.34,840.46,rice
20,60,20,21.3,53.04408395,5.9,199.2125,horsegram
90,20,120,26.73636364,81.53893093,4.98,1426.3,sweetpotato
50,40,20,33.58333333,80.86078808,5.48,840.46,ragi
100,60,50,27.90909091,80.74631724,4.98,2817.86,blackpepper
20,40,20,23.562,85.49997454,5.58,73.47,moong
180,60,90,28.64818182,78.95371989,4.86,1111.68,potato
80,40,40,29.2,82.27282154,5.6,182.5,rice
80,40,40,28.33333333,79.63986421,5.38,1166.94,jute
60,30,30,10.38,69.69871028,6.6,240.1,wheat
120,60,65,27.65454545,81.80738171,6.18,884.5,onion
20,125,200,28.08181818,81.87522752,4.12,1037.32,grapes
20,60,20,30.43,48.43839821,5.34,1011.49,soyabean
50,10,60,28.33333333,87.04405082,5.64,1166.94,garlic
50,40,20,22.766,67.94262421,5.12,19.38,rapeseed
60,30,30,23.562,69.69871028,6.5,73.47,wheat
20,40,20,28.5,85.49997454,5.48,1145.22,moong
60,30,30,22.676,69.69871028,6.12,75.32,wheat
10,20,20,22.89090909,85.21199775,6.56,1603.2375,coriander
80,40,20,26.36666667,65.09224945,5.4,607.48,maize
80,40,20,22.6,65.09224945,5.46,1246.715,maize
80,40,40,21.3,83.6912729,5.44,199.2125,jowar
20,60,20,25.66666667,48.43839821,5.66,1110.78,soyabean
120,40,20,29.26666667,79.84347425,5.32,654.34,cotton
60,30,30,21.3,69.69871028,6.12,199.2125,wheat
100,40,90,22.89090909,82.91064414,5.94,1603.2375,tomato
90,20,120,29.18636364,81.53893093,5.16,1026.64,sweetpotato
20,60,20,34.01,48.43839821,5.54,579.75,soyabean
80,40,20,25.66666667,65.09224945,5.46,1110.78,maize
120,60,65,28.64818182,81.80738171,6.16,1111.68,onion
50,50,50,28.99454545,92.40338768,6.16,942.8,papaya
80,40,20,28.5,65.09224945,5.58,1145.22,maize
80,40,40,33.37333333,83.6912729,5.6,510.05,jowar
180,60,90,24.59818182,78.95371989,4.82,742.0124,potato
60,30,30,25.6,69.69871028,6.7,70.11,wheat
80,40,40,23.562,83.6912729,5.44,73.47,jowar
120,40,20,30.43,79.84347425,5.46,1011.49,cotton
50,60,30,29.56666667,50.59023438,5.46,297.66,sunflower
80,40,40,25.6,83.6912729,5.42,70.11,jowar
120,60,65,29.18636364,81.80738171,6.16,1026.64,onion
180,60,90,29.03727273,78.95371989,5,689.88,potato
80,40,20,28.5,65.09224945,5.64,1145.22,maize
70,40,45,22.676,83.67990891,5.36,75.32,barley
50,60,30,28.33333333,50.59023438,5.6,1166.94,sunflower
120,40,20,29.56666667,79.84347425,5.54,297.66,cotton
120,60,65,27.65454545,81.80738171,5.88,884.5,onion
90,20,120,28.54545455,81.53893093,5.04,556.2,sweetpotato
70,40,45,22.766,83.67990891,5.32,19.38,barley
80,40,20,26.36666667,65.09224945,5.36,607.48,maize
80,40,20,27.33333333,65.09224945,5.44,1543.76,maize
100,75,50,27.90909091,80.35812258,6.36,2817.86,banana
20,60,20,26.36666667,48.43839821,5.5,607.48,soyabean
25,60,100,27.90909091,80.86305427,4.98,2817.86,turmeric
120,40,20,27.65454545,79.84347425,5.32,884.5,cotton
80,40,20,34.01,65.09224945,5.38,579.75,maize
50,10,60,29.18636364,87.04405082,5.32,1026.64,garlic
50,60,30,30.43,50.59023438,5.58,1011.49,sunflower
80,40,20,22.03333333,65.09224945,5.5,664.94,maize
80,40,20,21.3,65.09224945,5.62,199.2125,maize
80,40,20,27.86666667,65.09224945,5.5,516.68,maize
20,40,20,29.56666667,85.49997454,5.6,297.66,moong
80,40,40,27.33333333,79.63986421,5.44,1543.76,jute
50,60,30,34.66666667,50.59023438,5.36,34.81,sunflower
80,40,40,30.26666667,82.27282154,5.38,113.7,rice
80,40,20,34.92333333,65.09224945,5.64,98.98,maize
50,50,50,23.73636364,92.40338768,6.12,2169.32,papaya
80,40,20,26.36666667,65.09224945,5.66,607.48,maize
80,40,20,21.3,65.09224945,5.52,199.2125,maize
80,40,40,21.3,82.27282154,5.38,199.2125,rice
80,40,40,26.36666667,83.6912729,5.42,607.48,jowar
80,40,40,25.46,82.27282154,5.66,288.3,rice
120,40,20,26.36666667,79.84347425,5.48,607.48,cotton
10,20,20,26.51818182,85.21199775,6.66,1299.26,coriander
80,40,20,34.73,65.09224945,5.64,411.52,maize
80,40,40,21.3,82.27282154,5.5,199.2125,rice
180,60,90,28.64818182,78.95371989,4.88,1111.68,potato
50,40,20,21.3,80.86078808,5.5,199.2125,ragi
20,60,20,26.36666667,48.43839821,5.66,607.48,soyabean
70,40,45,25.81818182,83.67990891,5.68,1501.98,barley
50,40,20,25.83333333,80.86078808,5.32,157.31,ragi
20,40,20,33.58333333,85.49997454,5.44,840.46,moong
80,40,40,33.37333333,83.6912729,5.32,510.05,jowar
60,30,30,20.8,69.69871028,7,127.68,wheat
90,20,120,34.01,81.53893093,5,579.75,sweetpotato
20,40,20,26.36666667,85.49997454,5.6,607.48,moong
120,60,65,28.64818182,81.80738171,6,1111.68,onion
120,60,65,22.89090909,81.80738171,6.16,1603.2375,onion
80,40,40,34.01,83.6912729,5.5,579.75,jowar
180,60,90,24.59818182,78.95371989,5.06,742.0124,potato
80,40,20,34.92333333,65.09224945,5.38,98.98,maize
50,40,20,22.28,67.94262421,4.84,152.54,rapeseed
80,40,40,11.2,82.27282154,5.5,1712.66,rice
60,30,30,10.38,69.69871028,6.11,240.1,wheat
10,20,20,22.676,85.21199775,6.48,75.32,coriander
60,30,30,23.56,69.69871028,6.1,167.38,wheat
80,40,40,26.43333333,82.27282154,5.48,207.55,rice
20,60,20,28.33333333,48.43839821,5.66,1166.94,soyabean
60,30,30,27.276,69.69871028,6.6,15.34,wheat
50,40,20,33.58333333,80.86078808,5.4,840.46,ragi
80,40,20,28.33333333,65.09224945,5.46,1166.94,maize
20,40,20,33.58333333,85.49997454,5.5,840.46,moong
180,60,90,23.73636364,78.95371989,4.86,2169.32,potato
80,40,40,30.61666667,83.6912729,5.62,790.98,jowar
50,40,20,25.6,67.94262421,4.88,70.11,rapeseed
180,60,90,4.9,78.95371989,5,2569.52,potato
120,40,20,28.68,79.84347425,5.64,770.44,cotton
80,40,40,22.28,82.27282154,5.62,152.54,rice
80,10,40,28.64818182,80.7869138,6.46,1111.68,ladyfinger
20,40,20,33.58333333,85.49997454,5.48,840.46,moong
120,60,65,22.676,81.80738171,6.18,75.32,onion
50,40,20,10.38,67.94262421,5.12,240.1,rapeseed
120,60,65,27.65454545,81.80738171,5.96,884.5,onion
180,60,90,29.95636364,78.95371989,5.02,810.26,potato
120,40,20,33.37333333,79.84347425,5.36,510.05,cotton
50,10,60,22.89090909,87.04405082,5.6,1603.2375,garlic
70,40,45,22.676,83.67990891,5.36,75.32,barley
120,60,65,22.676,81.80738171,5.96,75.32,onion
80,40,20,33.37333333,65.09224945,5.68,510.05,maize
20,40,20,20.8,85.49997454,5.66,127.68,moong
80,40,40,22.6,82.27282154,5.44,1246.715,rice
80,40,40,25.03333333,82.27282154,5.58,497.88,rice
50,10,60,19.94545455,87.04405082,5.48,1411.78,garlic
80,40,40,34.01,82.27282154,5.54,579.75,rice
50,10,60,26.51818182,87.04405082,5.32,1299.26,garlic
60,30,30,12.5,69.69871028,6.1,140.52,wheat
75,40,50,26.01818182,83.27393098,4.88,1350.025,jackfruit
50,40,20,22.28,67.94262421,5.12,152.54,rapeseed
120,40,20,33.37333333,79.84347425,5.44,510.05,cotton
80,40,20,33.58333333,65.09224945,5.58,840.46,maize
50,40,20,26.36666667,80.86078808,5.38,607.48,ragi
20,60,20,25.574,53.04408395,5.94,98.94,horsegram
50,60,30,25.83333333,50.59023438,5.68,157.31,sunflower
80,40,20,34.92333333,65.09224945,5.52,98.98,maize
120,60,65,29.95636364,81.80738171,5.86,810.26,onion
20,40,20,28.03333333,85.49997454,5.38,1151.02,moong
80,40,40,11.2,82.27282154,5.5,1712.66,rice
100,75,50,26.45454545,80.35812258,6.6,714.68,banana
70,40,45,28.64818182,83.67990891,5.62,1111.68,barley
20,60,20,29.56666667,53.04408395,6.12,297.66,horsegram
25,60,100,22.89090909,80.86305427,5.04,1603.2375,turmeric
80,40,40,34.01,82.27282154,5.4,579.75,rice
80,40,40,34.73,82.27282154,5.46,411.52,rice
80,40,40,29.26666667,82.27282154,5.42,654.34,rice
100,75,50,27.03636364,80.35812258,6.42,3322.06,banana
50,40,20,23.562,67.94262421,5.14,73.47,rapeseed
80,40,40,23.106,82.27282154,5.64,87.2,rice
50,40,20,28.5,80.86078808,5.64,1145.22,ragi
80,40,40,28.03333333,83.6912729,5.34,1151.02,jowar
120,60,65,22.6,81.80738171,6.14,1246.715,onion
180,60,90,28.64818182,78.95371989,4.84,1111.68,potato
25,60,100,27.90909091,80.86305427,4.84,2817.86,turmeric
25,60,100,23.73636364,80.86305427,4.88,2169.32,turmeric
50,40,20,18.92,67.94262421,5.06,70.598,rapeseed
120,40,20,26.64666667,79.84347425,5.38,235.4251,cotton
120,60,65,27.65454545,81.80738171,5.94,884.5,onion
50,60,30,29.56666667,50.59023438,5.52,297.66,sunflower
50,10,60,22.89090909,87.04405082,5.54,1603.2375,garlic
50,40,20,28.03333333,80.86078808,5.52,1151.02,ragi
80,40,40,34.01,83.6912729,5.48,579.75,jowar
60,30,30,23.562,69.69871028,7,73.47,wheat
20,60,20,22.07,48.43839821,5.46,423.745,soyabean
20,60,20,26.36666667,48.43839821,5.46,607.48,soyabean
80,40,40,25.76,82.27282154,5.34,10.265748,rice
80,40,40,34.01,83.6912729,5.4,579.75,jowar
20,40,20,25.46,85.49997454,5.66,288.3,moong
50,10,60,29.95636364,87.04405082,5.68,810.26,garlic
20,40,20,33.58333333,85.49997454,5.36,840.46,moong
120,40,20,33.37333333,79.84347425,5.44,510.05,cotton
80,40,40,25.03333333,82.27282154,5.44,497.88,rice
20,40,20,34.92333333,85.49997454,5.46,98.98,moong
80,40,20,22.03333333,65.09224945,5.66,664.94,maize
90,20,120,29.18636364,81.53893093,4.86,1026.64,sweetpotato
120,60,65,28.64818182,81.80738171,6.04,1111.68,onion
70,40,45,22.766,83.67990891,5.56,19.38,barley
50,60,30,21.3,50.59023438,5.44,199.2125,sunflower
120,40,20,30.61666667,79.84347425,5.46,790.98,cotton
100,40,90,28.99454545,82.91064414,6,942.8,tomato
80,40,40,28.33333333,82.27282154,5.64,1166.94,rice
20,40,20,29.56666667,85.49997454,5.6,297.66,moong
80,40,40,29.56666667,83.6912729,5.56,297.66,jowar
50,10,60,10.38,87.04405082,5.44,240.1,garlic
25,60,100,19.94545455,80.86305427,4.86,1411.78,turmeric
50,40,20,22.676,67.94262421,5.04,75.32,rapeseed
80,40,40,29.2,82.27282154,5.6,182.5,rice
10,20,20,27.63636364,85.21199775,6.38,550.1245,coriander
20,40,20,33.37333333,85.49997454,5.38,510.05,moong
80,40,40,28.5,79.63986421,5.54,1145.22,jute
80,40,40,25.66666667,82.27282154,5.56,976.06,rice
100,75,50,28.64818182,80.35812258,6.64,1111.68,banana
80,40,40,23.106,82.27282154,5.44,87.2,rice
120,40,20,33.37333333,79.84347425,5.58,510.05,cotton
80,40,20,30.61666667,65.09224945,5.4,790.98,maize
10,20,20,22.89090909,85.21199775,6.56,1603.2375,coriander
90,20,120,28.5,81.53893093,5.04,1145.22,sweetpotato
120,60,65,28.64818182,81.80738171,6.02,1111.68,onion
80,40,40,21.3,82.27282154,5.58,199.2125,rice
120,60,65,29.26666667,81.80738171,5.82,654.34,onion
100,75,50,23.73636364,80.35812258,6.34,2169.32,banana
70,40,45,28.64818182,83.67990891,5.58,1111.68,barley
50,60,30,27.65454545,50.59023438,5.36,884.5,sunflower
80,40,40,20.8,82.27282154,5.38,127.68,rice
90,20,120,27.65454545,81.53893093,5.06,884.5,sweetpotato
50,40,20,20.8,67.94262421,5.16,127.68,rapeseed
60,30,30,20.8,69.69871028,6.9,127.68,wheat
50,40,20,22.676,67.94262421,4.88,75.32,rapeseed
80,40,40,27.26666667,82.27282154,5.6,1220.22,rice
50,40,20,25.66666667,80.86078808,5.48,1110.78,ragi
80,40,20,35.34666667,65.09224945,5.62,331.88,maize
80,40,20,34.01,65.09224945,5.68,579.75,maize
80,40,20,34.01,65.09224945,5.58,579.75,maize
20,60,20,26.36666667,48.43839821,5.5,607.48,soyabean
80,40,40,27,82.27282154,5.6,1997.12,rice
80,40,40,34.01,82.27282154,5.62,579.75,rice
20,40,20,28.5,85.49997454,5.54,1145.22,moong
120,60,65,29.18636364,81.80738171,5.94,1026.64,onion
50,50,50,28.64818182,92.40338768,5.88,1111.68,papaya
10,20,20,28.64818182,85.21199775,6.6,1111.68,coriander
10,20,20,28.64818182,85.21199775,6.48,1111.68,coriander
80,40,40,33.37333333,83.6912729,5.46,510.05,jowar
120,60,65,27.65454545,81.80738171,5.94,884.5,onion
60,30,30,22.676,69.69871028,6.9,75.32,wheat
20,40,20,34.66666667,85.49997454,5.48,34.81,moong
20,40,20,34.66666667,85.49997454,5.66,34.81,moong
70,40,45,18.92,83.67990891,5.6,70.598,barley
80,40,40,28.33333333,82.27282154,5.68,1166.94,rice
80,40,20,29.56666667,65.09224945,5.42,297.66,maize
20,20,30,28.64818182,50.1565727,4.9,1111.68,mango
50,40,20,23.562,67.94262421,5.16,73.47,rapeseed
25,60,100,27.65454545,80.86305427,5.16,884.5,turmeric
180,60,90,28.99454545,78.95371989,4.98,942.8,potato
120,60,65,29.26666667,81.80738171,5.98,654.34,onion
80,40,40,21.3,83.6912729,5.52,199.2125,jowar
100,75,50,29.95636364,80.35812258,6.5,810.26,banana
100,75,50,23.73636364,80.35812258,6.64,2169.32,banana
120,40,20,33.37333333,79.84347425,5.54,510.05,cotton
60,30,30,14.6,69.69871028,6.5,169.82,wheat
80,40,20,28.5,65.09224945,5.34,1145.22,maize
20,60,20,28.03333333,48.43839821,5.38,1151.02,soyabean
80,40,20,14.6,65.09224945,5.68,169.82,maize
80,40,20,27.65454545,65.09224945,5.6,884.5,maize
80,40,20,28.03333333,65.09224945,5.54,1151.02,maize
180,60,90,23.73636364,78.95371989,5.12,2169.32,potato
20,40,20,26.36666667,85.49997454,5.42,607.48,moong
20,40,20,30.26666667,85.49997454,5.48,113.7,moong
60,30,30,20.8,69.69871028,6.6,127.68,wheat
80,40,20,21.3,65.09224945,5.32,199.2125,maize
120,40,20,33.37333333,79.84347425,5.62,510.05,cotton
60,30,30,23.562,69.69871028,6.9,73.47,wheat
100,75,50,23.73636364,80.35812258,6.46,2169.32,banana
180,60,90,23.56,78.95371989,5.18,167.38,potato
60,30,30,23.56,69.69871028,6.6,167.38,wheat
80,40,20,23.56,65.09224945,5.62,167.38,maize
80,40,40,28.5,83.6912729,5.66,1145.22,jowar
10,20,20,28.64818182,85.21199775,6.4,1111.68,coriander
20,60,20,22.6,53.04408395,5.88,1246.715,horsegram
80,40,40,27.33333333,82.27282154,5.58,1543.76,rice
50,40,20,10.38,67.94262421,5.02,240.1,rapeseed
80,40,40,20.8,82.27282154,5.54,127.68,rice
20,60,20,11.2,48.43839821,5.62,1712.66,soyabean
120,60,65,34.66666667,81.80738171,5.96,34.81,onion
90,20,120,34.01,81.53893093,5.04,579.75,sweetpotato
80,40,40,27.33333333,79.63986421,5.46,1543.76,jute
80,40,40,33.37333333,83.6912729,5.66,510.05,jowar
20,40,20,34.92333333,85.49997454,5.52,98.98,moong
60,30,30,20.312,69.69871028,6.12,66.52,wheat
50,50,50,18.77818182,92.40338768,6.14,1050.245,papaya
25,60,100,28.64818182,80.86305427,5.18,1111.68,turmeric
80,40,40,29.33333333,82.27282154,5.44,330,rice
50,60,30,27.96666667,50.59023438,5.44,37.09,sunflower
50,60,30,25.83333333,50.59023438,5.6,157.31,sunflower
20,60,20,22.6,53.04408395,6.06,1246.715,horsegram
70,40,45,22.676,83.67990891,5.56,75.32,barley
20,40,20,22.03333333,85.49997454,5.46,664.94,moong
20,40,20,33.58333333,85.49997454,5.34,840.46,moong
120,60,65,34.66666667,81.80738171,6.08,34.81,onion
80,40,40,29.56666667,82.27282154,5.42,297.66,rice
70,40,45,14.7,83.67990891,5.42,293.36,barley
