N,P,K,temperature,humidity,ph,rainfall,label
80.0,40.0,20.0,30.26666667,65.09224945,5.4,113.7,corn
80.0,40.0,20.0,11.2,65.09224945,5.36,1712.66,corn
80.0,40.0,20.0,26.64666667,65.09224945,5.52,235.4251,corn
80.0,40.0,20.0,33.37333333,65.09224945,5.46,510.05,corn
80.0,40.0,20.0,29.56666667,65.09224945,5.64,297.66,corn
80.0,40.0,20.0,26.36666667,65.09224945,5.54,607.48,corn
80.0,40.0,20.0,28.64818182,65.09224945,5.42,1111.68,corn
80.0,40.0,20.0,25.574,65.09224945,5.36,98.94,corn
80.0,40.0,20.0,28.68,65.09224945,5.36,770.44,corn
80.0,40.0,20.0,25.66666667,65.09224945,5.34,976.06,corn
80.0,40.0,20.0,23.106,65.09224945,5.6,87.2,corn
80.0,40.0,20.0,11.2,65.09224945,5.52,1712.66,corn
80.0,40.0,20.0,25.46,65.09224945,5.52,288.3,corn
80.0,40.0,20.0,23.56,65.09224945,5.56,167.38,corn
80.0,40.0,20.0,26.36666667,65.09224945,5.34,607.48,corn
80.0,40.0,20.0,30.26666667,65.09224945,5.42,113.7,corn
80.0,40.0,20.0,28.64818182,65.09224945,5.54,1111.68,corn
80.0,40.0,20.0,25.46,65.09224945,5.36,288.3,corn
80.0,40.0,20.0,27.65454545,65.09224945,5.4,884.5,corn
80.0,40.0,20.0,33.37333333,65.09224945,5.6,510.05,corn
80.0,40.0,20.0,26.64666667,65.09224945,5.36,235.4251,corn
80.0,40.0,20.0,34.66666667,65.09224945,5.66,34.81,corn
80.0,40.0,20.0,33.37333333,65.09224945,5.58,510.05,corn
80.0,40.0,20.0,27.23333333,65.09224945,5.56,702.459,corn
80.0,40.0,20.0,25.66666667,65.09224945,5.58,976.06,corn
80.0,40.0,20.0,27.26666667,65.09224945,5.46,1220.22,corn
80.0,40.0,20.0,35.34666667,65.09224945,5.52,331.88,corn
80.0,40.0,20.0,18.92,65.09224945,5.5,70.598,corn
80.0,40.0,20.0,30.61666667,65.09224945,5.44,790.98,corn
80.0,40.0,20.0,28.33333333,65.09224945,5.4,1166.94,corn
80.0,40.0,20.0,28.5,65.09224945,5.44,1145.22,corn
80.0,40.0,20.0,21.3,65.09224945,5.46,199.2125,corn
80.0,40.0,20.0,25.83333333,65.09224945,5.66,157.31,corn
80.0,40.0,20.0,25.66666667,65.09224945,5.56,1110.78,corn
80.0,40.0,20.0,25.66666667,65.09224945,5.62,976.06,corn
80.0,40.0,20.0,23.56,65.09224945,5.44,167.38,corn
80.0,40.0,20.0,25.6,65.09224945,5.5,70.11,corn
80.0,40.0,20.0,28.33333333,65.09224945,5.6,1166.94,corn
80.0,40.0,20.0,33.58333333,65.09224945,5.62,840.46,corn
80.0,40.0,20.0,28.5,65.09224945,5.56,1145.22,corn
80.0,40.0,20.0,27.65454545,65.09224945,5.54,884.5,corn
80.0,40.0,20.0,11.2,65.09224945,5.32,1712.66,corn
80.0,40.0,20.0,25.6,65.09224945,5.34,70.11,corn
80.0,40.0,20.0,22.28,65.09224945,5.64,152.54,corn
80.0,40.0,20.0,27.33333333,65.09224945,5.36,1543.76,corn
80.0,40.0,20.0,28.5,65.09224945,5.46,1145.22,corn
80.0,40.0,20.0,29.26666667,65.09224945,5.58,654.34,corn
80.0,40.0,20.0,25.66666667,65.09224945,5.66,976.06,corn
80.0,40.0,20.0,25.83333333,65.09224945,5.46,157.31,corn
80.0,40.0,20.0,22.6,65.09224945,5.32,1246.715,corn
80.0,40.0,20.0,25.46,65.09224945,5.32,288.3,corn
80.0,40.0,20.0,27.33333333,65.09224945,5.48,1543.76,corn
80.0,40.0,20.0,22.676,65.09224945,5.44,75.32,corn
80.0,40.0,20.0,25.574,65.09224945,5.64,98.94,corn
80.0,40.0,20.0,11.2,65.09224945,5.44,1712.66,corn
80.0,40.0,20.0,22.28,65.09224945,5.42,152.54,corn
80.0,40.0,20.0,34.92333333,65.09224945,5.56,98.98,corn
80.0,40.0,20.0,27.65454545,65.09224945,5.68,884.5,corn
80.0,40.0,20.0,25.83333333,65.09224945,5.68,157.31,corn
80.0,40.0,20.0,22.676,65.09224945,5.54,75.32,corn
80.0,40.0,20.0,23.106,65.09224945,5.42,87.2,corn
80.0,40.0,20.0,25.574,65.09224945,5.32,98.94,corn
80.0,40.0,20.0,23.56,65.09224945,5.48,167.38,corn
80.0,40.0,20.0,33.37333333,65.09224945,5.52,510.05,corn
80.0,40.0,20.0,26.36666667,65.09224945,5.42,607.48,corn
80.0,40.0,20.0,25.66666667,65.09224945,5.42,976.06,corn
80.0,40.0,20.0,27.86666667,65.09224945,5.36,516.68,corn
80.0,40.0,20.0,30.61666667,65.09224945,5.52,790.98,corn
80.0,40.0,20.0,33.58333333,65.09224945,5.52,840.46,corn
80.0,40.0,20.0,27.65454545,65.09224945,5.32,884.5,corn
80.0,40.0,20.0,26.43333333,65.09224945,5.38,207.55,corn
80.0,40.0,20.0,27.65454545,65.09224945,5.66,884.5,corn
80.0,40.0,20.0,27.016,65.09224945,5.42,5.274,corn
80.0,40.0,20.0,26.43333333,65.09224945,5.64,207.55,corn
80.0,40.0,20.0,34.66666667,65.09224945,5.6,34.81,corn
80.0,40.0,20.0,35.34666667,65.09224945,5.54,331.88,corn
80.0,40.0,20.0,22.03333333,65.09224945,5.38,664.94,corn
80.0,40.0,20.0,23.56,65.09224945,5.5,167.38,corn
80.0,40.0,20.0,27.65454545,65.09224945,5.34,884.5,corn
80.0,40.0,20.0,22.03333333,65.09224945,5.34,664.94,corn
80.0,40.0,20.0,30.26666667,65.09224945,5.5,113.7,corn
80.0,40.0,20.0,27.96666667,65.09224945,5.32,37.09,corn
80.0,40.0,20.0,28.68,65.09224945,5.48,770.44,corn
80.0,40.0,20.0,22.676,65.09224945,5.36,75.32,corn
80.0,40.0,20.0,20.1,65.09224945,5.58,1875.6,corn
80.0,40.0,20.0,30.61666667,65.09224945,5.36,790.98,corn
80.0,40.0,20.0,28.68,65.09224945,5.4,770.44,corn
80.0,40.0,20.0,33.58333333,65.09224945,5.4,840.46,corn
80.0,40.0,20.0,25.6,65.09224945,5.36,70.11,corn
80.0,40.0,20.0,25.6,65.09224945,5.54,70.11,corn
80.0,40.0,20.0,21.482,65.09224945,5.42,85.24316,corn
80.0,40.0,20.0,22.07,65.09224945,5.4,423.745,corn
80.0,40.0,20.0,25.66666667,65.09224945,5.58,1110.78,corn
80.0,40.0,20.0,25.6,65.09224945,5.48,70.11,corn
80.0,40.0,20.0,27.26666667,65.09224945,5.5,1220.22,corn
80.0,40.0,20.0,28.33333333,65.09224945,5.38,1166.94,corn
80.0,40.0,20.0,23.56,65.09224945,5.38,167.38,corn
80.0,40.0,20.0,22.03333333,65.09224945,5.68,664.94,corn
80.0,40.0,20.0,29.56666667,65.09224945,5.32,297.66,corn
80.0,40.0,20.0,29.26666667,65.09224945,5.56,654.34,corn
80.0,40.0,20.0,25.66666667,65.09224945,5.48,1110.78,corn
80.0,40.0,20.0,27.96666667,65.09224945,5.56,37.09,corn
80.0,40.0,20.0,34.73,65.09224945,5.56,411.52,corn
80.0,40.0,20.0,25.83333333,65.09224945,5.56,157.31,corn
80.0,40.0,20.0,30.26666667,65.09224945,5.52,113.7,corn
80.0,40.0,20.0,23.56,65.09224945,5.54,167.38,corn
80.0,40.0,20.0,30.26666667,65.09224945,5.34,113.7,corn
80.0,40.0,20.0,30.26666667,65.09224945,5.66,113.7,corn
80.0,40.0,20.0,21.482,65.09224945,5.62,85.24316,corn
80.0,40.0,20.0,29.56666667,65.09224945,5.46,297.66,corn
80.0,40.0,20.0,34.73,65.09224945,5.34,411.52,corn
80.0,40.0,20.0,11.2,65.09224945,5.64,1712.66,corn
80.0,40.0,20.0,25.66666667,65.09224945,5.44,1110.78,corn
80.0,40.0,20.0,26.43333333,65.09224945,5.56,207.55,corn
80.0,40.0,20.0,30.26666667,65.09224945,5.68,113.7,corn
80.0,40.0,20.0,22.676,65.09224945,5.5,75.32,corn
80.0,40.0,20.0,23.13333333,65.09224945,5.64,131.18,corn
80.0,40.0,20.0,25.83333333,65.09224945,5.52,157.31,corn
80.0,40.0,20.0,35.34666667,65.09224945,5.6,331.88,corn
80.0,40.0,20.0,21.3,65.09224945,5.68,199.2125,corn
80.0,40.0,20.0,34.92333333,65.09224945,5.32,98.98,corn
80.0,40.0,20.0,33.58333333,65.09224945,5.5,840.46,corn
80.0,40.0,20.0,25.574,65.09224945,5.42,98.94,corn
80.0,40.0,20.0,27.96666667,65.09224945,5.36,37.09,corn
80.0,40.0,20.0,28.03333333,65.09224945,5.46,1151.02,corn
80.0,40.0,20.0,28.33333333,65.09224945,5.64,1166.94,corn
80.0,40.0,20.0,34.73,65.09224945,5.68,411.52,corn
80.0,40.0,20.0,14.6,65.09224945,5.5,169.82,corn
80.0,40.0,20.0,28.33333333,65.09224945,5.68,1166.94,corn
80.0,40.0,20.0,30.61666667,65.09224945,5.64,790.98,corn
80.0,40.0,20.0,28.03333333,65.09224945,5.62,1151.02,corn
80.0,40.0,20.0,26.64666667,65.09224945,5.68,235.4251,corn
80.0,40.0,20.0,22.676,65.09224945,5.56,75.32,corn
80.0,40.0,20.0,26.36666667,65.09224945,5.68,607.48,corn
80.0,40.0,20.0,25.46,65.09224945,5.48,288.3,corn
80.0,40.0,20.0,33.37333333,65.09224945,5.66,510.05,corn
80.0,40.0,20.0,30.61666667,65.09224945,5.68,790.98,corn
80.0,40.0,20.0,11.2,65.09224945,5.38,1712.66,corn
80.0,40.0,20.0,25.6,65.09224945,5.66,70.11,corn
80.0,40.0,20.0,25.66666667,65.09224945,5.4,976.06,corn
80.0,40.0,20.0,21.3,65.09224945,5.6,199.2125,corn
80.0,40.0,20.0,28.7,65.09224945,5.38,80.926,corn
80.0,40.0,20.0,28.68,65.09224945,5.42,770.44,corn
80.0,40.0,20.0,28.33333333,65.09224945,5.54,1166.94,corn
80.0,40.0,20.0,26.64666667,65.09224945,5.42,235.4251,corn
80.0,40.0,20.0,11.2,65.09224945,5.54,1712.66,corn
80.0,40.0,20.0,22.676,65.09224945,5.42,75.32,corn
80.0,40.0,20.0,25.6,65.09224945,5.42,70.11,corn
80.0,40.0,20.0,21.482,65.09224945,5.68,85.24316,corn
80.0,40.0,20.0,34.92333333,65.09224945,5.66,98.98,corn
80.0,40.0,20.0,23.56,65.09224945,5.58,167.38,corn
80.0,40.0,20.0,26.43333333,65.09224945,5.32,207.55,corn
80.0,40.0,20.0,25.83333333,65.09224945,5.32,157.31,corn
80.0,40.0,20.0,20.1,65.09224945,5.52,1875.6,corn
80.0,40.0,20.0,29.56666667,65.09224945,5.54,297.66,corn
80.0,40.0,20.0,25.66666667,65.09224945,5.68,976.06,corn
80.0,40.0,20.0,26.43333333,65.09224945,5.46,207.55,corn
80.0,40.0,20.0,22.676,65.09224945,5.38,75.32,corn
80.0,40.0,20.0,34.73,65.09224945,5.44,411.52,corn
80.0,40.0,20.0,25.46,65.09224945,5.6,288.3,corn
80.0,40.0,20.0,23.56,65.09224945,5.66,167.38,corn
80.0,40.0,20.0,25.46,65.09224945,5.62,288.3,corn
80.0,40.0,20.0,27.86666667,65.09224945,5.48,516.68,corn
80.0,40.0,20.0,25.46,65.09224945,5.5,288.3,corn
80.0,40.0,20.0,25.66666667,65.09224945,5.34,1110.78,corn
80.0,40.0,20.0,27.26666667,65.09224945,5.34,1220.22,corn
80.0,40.0,20.0,27.65454545,65.09224945,5.56,884.5,corn
80.0,40.0,20.0,27.23333333,65.09224945,5.38,702.459,corn
80.0,40.0,20.0,20.1,65.09224945,5.54,1875.6,corn
80.0,40.0,20.0,26.64666667,65.09224945,5.54,235.4251,corn
80.0,40.0,20.0,28.03333333,65.09224945,5.52,1151.02,corn
80.0,40.0,20.0,27.96666667,65.09224945,5.5,37.09,corn
80.0,40.0,20.0,25.66666667,65.09224945,5.36,1110.78,corn
80.0,40.0,20.0,11.2,65.09224945,5.34,1712.66,corn
80.0,40.0,20.0,34.73,65.09224945,5.32,411.52,corn
80.0,40.0,20.0,25.6,65.09224945,5.38,70.11,corn
80.0,40.0,20.0,29.95636364,65.09224945,5.34,810.26,corn
80.0,40.0,20.0,28.68,65.09224945,5.58,770.44,corn
80.0,40.0,20.0,29.2,65.09224945,5.54,182.5,corn
80.0,40.0,20.0,30.26666667,65.09224945,5.62,113.7,corn
80.0,40.0,20.0,28.68,65.09224945,5.6,770.44,corn
80.0,40.0,20.0,26.6,65.09224945,5.36,865.94,corn
80.0,40.0,20.0,29.95636364,65.09224945,5.42,810.26,corn
80.0,40.0,20.0,26.43333333,65.09224945,5.44,207.55,corn
80.0,40.0,20.0,25.66666667,65.09224945,5.42,1110.78,corn
80.0,40.0,20.0,23.56,65.09224945,5.6,167.38,corn
80.0,40.0,20.0,29.95636364,65.09224945,5.46,810.26,corn
80.0,40.0,20.0,25.574,65.09224945,5.38,98.94,corn
80.0,40.0,20.0,27.86666667,65.09224945,5.62,516.68,corn
80.0,40.0,20.0,29.2,65.09224945,5.38,182.5,corn
80.0,40.0,20.0,26.64666667,65.09224945,5.58,235.4251,corn
80.0,40.0,20.0,22.28,65.09224945,5.6,152.54,corn
80.0,40.0,20.0,30.26666667,65.09224945,5.46,113.7,corn
80.0,40.0,20.0,25.66666667,65.09224945,5.38,1110.78,corn
80.0,40.0,20.0,25.66666667,65.09224945,5.64,976.06,corn
80.0,40.0,20.0,29.56666667,65.09224945,5.68,297.66,corn
80.0,40.0,20.0,25.46,65.09224945,5.58,288.3,corn
80.0,40.0,20.0,27.23333333,65.09224945,5.4,702.459,corn
80.0,40.0,20.0,28.03333333,65.09224945,5.5,1151.02,corn
80.0,40.0,20.0,34.73,65.09224945,5.42,411.52,corn
80.0,40.0,20.0,23.56,65.09224945,5.42,167.38,corn
80.0,40.0,20.0,30.61666667,65.09224945,5.34,790.98,corn
80.0,40.0,20.0,22.03333333,65.09224945,5.46,664.94,corn
80.0,40.0,20.0,26.64666667,65.09224945,5.46,235.4251,corn
80.0,40.0,20.0,25.574,65.09224945,5.54,98.94,corn
80.0,40.0,20.0,35.34666667,65.09224945,5.34,331.88,corn
80.0,40.0,20.0,27.26666667,65.09224945,5.38,1220.22,corn
80.0,40.0,20.0,30.61666667,65.09224945,5.66,790.98,corn
80.0,40.0,20.0,29.26666667,65.09224945,5.54,654.34,corn
80.0,40.0,20.0,26.43333333,65.09224945,5.34,207.55,corn
80.0,40.0,20.0,28.33333333,65.09224945,5.56,1166.94,corn
80.0,40.0,20.0,28.03333333,65.09224945,5.48,1151.02,corn
80.0,40.0,20.0,27.96666667,65.09224945,5.48,37.09,corn
80.0,40.0,20.0,25.66666667,65.09224945,5.68,1110.78,corn
80.0,40.0,20.0,27.33333333,65.09224945,5.34,1543.76,corn
80.0,40.0,20.0,28.64818182,65.09224945,5.64,1111.68,corn
80.0,40.0,20.0,27.65454545,65.09224945,5.64,884.5,corn
80.0,40.0,20.0,25.66666667,65.09224945,5.54,976.06,corn
80.0,40.0,20.0,27.86666667,65.09224945,5.42,516.68,corn
80.0,40.0,20.0,20.1,65.09224945,5.48,1875.6,corn
80.0,40.0,20.0,30.26666667,65.09224945,5.38,113.7,corn
80.0,40.0,20.0,22.07,65.09224945,5.56,423.745,corn
80.0,40.0,20.0,22.07,65.09224945,5.58,423.745,corn
80.0,40.0,20.0,27.65454545,65.09224945,5.58,884.5,corn
80.0,40.0,20.0,25.66666667,65.09224945,5.66,1110.78,corn
80.0,40.0,20.0,27.26666667,65.09224945,5.58,1220.22,corn
80.0,40.0,20.0,18.92,65.09224945,5.36,70.598,corn
80.0,40.0,20.0,27.33333333,65.09224945,5.4,1543.76,corn
80.0,40.0,20.0,30.26666667,65.09224945,5.32,113.7,corn
80.0,40.0,20.0,25.66666667,65.09224945,5.36,976.06,corn
80.0,40.0,20.0,27.23333333,65.09224945,5.36,702.459,corn
80.0,40.0,20.0,21.482,65.09224945,5.58,85.24316,corn
80.0,40.0,20.0,25.574,65.09224945,5.66,98.94,corn
80.0,40.0,20.0,27.26666667,65.09224945,5.44,1220.22,corn
80.0,40.0,20.0,27.23333333,65.09224945,5.5,702.459,corn
80.0,40.0,20.0,28.68,65.09224945,5.64,770.44,corn
80.0,40.0,20.0,27.86666667,65.09224945,5.68,516.68,corn
80.0,40.0,20.0,26.64666667,65.09224945,5.44,235.4251,corn
69.0,0.0,50.0,2.339585129,57.10847206,3.667164189,150.2991579,corn
69.0,80.0,86.0,19.4430241,11.94826024,6.607067251,82.1239259,corn
14.0,57.0,27.0,22.14156982,36.28939415,5.522103301,22.54021023,corn
44.0,78.0,56.0,29.39609414,63.69737505,5.923284965,92.46279521,corn
33.0,47.0,27.0,19.87824997,14.51230925,5.726945889,481.2126723,corn
7.0,40.0,35.0,33.40844325,66.3900037,9.880173581,400.5383909,corn
86.0,99.0,27.0,43.81844762,70.998995,4.284892325,253.5017363,corn
9.0,72.0,77.0,16.35621211,89.97249004,4.090978658,335.3208346,corn
81.0,74.0,44.0,36.50336976,60.15133753,6.591468489,467.9429687,corn
57.0,45.0,92.0,2.9443679,84.46404196,6.970447257,217.8527978,corn
64.0,38.0,1.0,1.091359138,19.86196272,5.592956579,114.1028951,corn
6.0,77.0,49.0,1.866478729,35.09602296,8.655095511,450.3787985,corn
40.0,84.0,15.0,15.1151618,56.60217656,8.948810566,163.3656341,corn
53.0,55.0,28.0,5.023986224,40.69481263,7.731593867,338.3366451,corn
56.0,82.0,37.0,10.11471656,21.16497225,4.92034975,314.1334071,corn
100.0,27.0,26.0,8.325422898,62.34947202,3.78834802,214.2825851,corn
89.0,52.0,9.0,10.09495207,48.52652526,7.257630806,279.2513629,corn
72.0,35.0,16.0,36.27195912,35.26485204,9.382360132,332.1973371,corn
92.0,33.0,11.0,37.6271196,76.41493456,9.864373471,153.2663152,corn
29.0,68.0,71.0,18.52324988,76.73857282,6.164097249,48.49281406,corn
93.0,94.0,49.0,7.307498119,15.70822539,7.617149366,472.4508067,corn
12.0,92.0,22.0,36.85162851,18.27338275,5.761888693,108.4592443,corn
87.0,72.0,60.0,16.04798373,21.2674992,5.919636493,436.3667872,corn
13.0,26.0,91.0,22.4583239,43.36218113,9.737152925,252.7592563,corn
17.0,54.0,28.0,1.044605775,43.86529174,8.512134747,51.41455165,corn
80.0,90.0,55.0,31.73748253,68.07883983,4.812019403,314.6915212,corn
8.0,23.0,90.0,22.13773421,41.62152461,6.185582547,31.98886946,corn
62.0,52.0,38.0,25.19755144,34.04163256,5.93673976,330.2357556,corn
11.0,81.0,54.0,2.136716277,67.96684021,9.148705246,475.1538229,corn
68.05507605,54.42888128,50.83940594,24.69411238,74.37941814,6.377981897,636.7794223,corn
79.22224446,57.94531577,45.61488973,24.39269307,62.40150796,6.391284784,714.1419679,corn
76.49877762,64.66123501,47.60805568,21.34514656,62.90775306,6.038661272,689.7199959,corn
80.3353825,68.03230139,42.05179009,24.81485809,87.86754782,6.893998818,681.6287369,corn
80.07814766,64.10782066,41.55566586,24.04746633,71.70826669,6.580681298,870.4662757,corn
88.804663,45.03342612,43.63119149,22.8146462,68.59225281,6.747219028,776.0208103,corn
82.70590977,44.96569519,46.67706594,22.31860954,76.80842547,6.711725986,790.0419539,corn
82.0762925,65.08494105,45.40275904,25.83573384,84.80811455,6.23379533,779.5871121,corn
75.47755858,56.66431405,40.80765445,21.73661866,78.03306746,6.355525092,837.8481438,corn
80.08069174,59.72040528,44.52466228,24.38373492,70.24841354,6.364867674,603.5508563,corn
80.844204,66.30314321,52.88990887,21.42572965,66.90942821,6.271447586,921.1707198,corn
75.61415055,57.93008898,39.78403368,24.85704501,64.45184273,6.253344053,705.1984689,corn
63.80560158,60.5796886,45.22557163,22.13952868,83.63242355,6.63201555,807.2281928,corn
102.7315603,65.99222991,38.22308167,24.51869979,69.73665043,6.351856668,815.0167735,corn
90.57768,64.18160814,40.9890429,22.57279938,66.40160738,6.199576027,673.0361422,corn
76.35682657,56.02695787,41.04045546,23.93612768,75.12118224,5.949759622,689.5183841,corn
82.74014037,62.69410474,45.32217972,26.31376521,77.74378294,6.211189006,950.6790295,corn
96.07466178,58.55647115,46.62269904,26.36343233,70.9634285,6.303340044,787.4269497,corn
86.8238373,61.46759572,49.45125281,23.17842984,84.11448239,6.45712508,724.8198477,corn
75.27480065,71.62491047,52.52043701,26.51725054,64.5368813,6.366518191,791.2793277,corn
80.2776728,52.06064928,41.28023462,24.54161811,82.66857811,6.729384465,775.7586745,corn
72.96357426,57.74278218,46.34330729,27.57773827,71.60064505,6.173696974,752.8948935,corn
78.99438372,59.65992288,48.20652888,24.01358947,83.85992389,6.048700846,775.6379501,corn
74.67533823,67.58784637,42.73447369,22.84491945,74.59865721,6.530251016,784.9268639,corn
63.04987312,50.62549876,35.38083252,23.19755952,82.84154656,6.441663104,733.0578289,corn
71.81526405,75.7235952,43.1049386,21.89601261,69.00601673,6.680531369,742.2621981,corn
70.08850075,46.08189407,52.36135923,26.63272113,77.71666801,6.293360243,693.7221184,corn
83.47926703,55.7456937,49.99310581,25.14533354,79.60195216,6.395860887,727.3154525,corn
67.07745907,60.48132238,46.2634901,23.29998741,82.43351026,6.902181991,717.7872449,corn
70.11942442,54.35317656,42.64647004,22.12915654,88.2709454,6.901059081,794.476174,corn
76.20597259,56.66989984,44.96306491,26.3402209,86.85456376,6.120854134,767.441861,corn
86.8027807,64.20175461,41.44227579,26.74738298,64.53881387,6.054387448,740.0171335,corn
90.08955611,59.79073109,42.44515778,28.47007085,63.56831774,6.790538137,644.7333815,corn
71.85743528,58.41984542,44.07030181,24.11387602,65.88746517,5.700805098,733.8097323,corn
87.23283224,57.14353274,46.53365733,24.43046605,73.36023272,6.297273766,757.1677849,corn
86.16110656,63.10140967,45.58847412,23.6560346,75.78828605,6.627890304,688.4841669,corn
76.81635524,60.13530856,49.46138359,22.89510686,76.6627126,6.617359851,779.113404,corn
74.76637288,54.44979142,47.60378368,23.32847664,75.22876186,6.308706487,857.9336202,corn
84.54609109,65.27864329,42.5590923,21.38414186,81.3038472,6.255011349,723.1297338,corn
84.51092686,62.41161761,44.66911374,22.18024261,78.21525661,6.833154695,977.2943012,corn
80.73171737,54.86850771,42.50707324,23.3884562,69.19346688,6.755408032,840.949619,corn
80.59331392,54.00441995,48.38236682,21.11504552,76.48354483,6.039227008,784.2725619,corn
87.74558288,60.80574778,44.34853604,25.84311283,84.3534157,6.270074869,777.04065,corn
77.50917242,68.28934895,39.22212212,23.82685444,75.34520257,6.594140174,821.6369344,corn
79.54691743,62.90939112,45.68065823,23.31633193,85.31999092,6.532290169,904.8320976,corn
86.74454775,65.23156725,48.51767385,27.16343882,76.42677758,6.555335628,799.187843,corn
75.66951941,58.29150709,42.56258477,25.58016113,75.98080079,6.578018295,707.4710806,corn
80.48428183,60.96551491,43.02457252,19.79143351,74.94351061,6.172216103,963.4654276,corn
89.89547894,63.50740807,47.61356326,22.18398071,84.8542632,7.110085063,594.737256,corn
93.00404185,55.64224769,45.80516892,24.10278997,88.41541949,6.731004573,671.4438514,corn
74.03620102,50.32605759,49.11743259,22.31844454,70.74313378,6.532040059,566.5885011,corn
93.76216127,70.00162187,41.37753309,23.0450137,61.63681625,6.370949679,776.5584231,corn
75.51658491,61.30408346,45.60837713,22.49388659,77.74185733,6.483516427,733.0671196,corn
90.63413612,45.37028723,42.01880885,26.28518642,72.98340851,6.481227945,914.9390774,corn
97.59470736,72.6137095,42.04353993,22.84313443,71.36923684,6.538482829,793.6777414,corn
74.79627642,56.1789974,43.62319165,20.2054209,77.85322134,6.484968517,559.2630277,corn
82.20593854,51.05529773,48.67542103,23.32093958,72.472024,7.20480398,649.6371837,corn
75.46160404,65.8134289,42.89033223,24.67752778,84.65539981,5.524313386,832.9645926,corn
88.60063875,68.66222449,40.66730253,22.72904923,67.19048044,5.899717054,869.4213768,corn
80.28322531,48.41205345,45.81875596,25.9309199,83.65831883,7.03548841,895.4412892,corn
85.0622722,59.19674734,55.03068859,24.26296251,75.7489651,6.139610836,713.7331264,corn
81.26574145,57.52760493,42.32738481,20.44203027,87.59784488,6.204035662,817.0830015,corn
75.72510795,65.25202662,46.85338571,30.85058872,67.14236527,6.420383696,762.9186429,corn
78.14939509,56.67886943,45.49608335,26.5695244,79.99749238,6.338087984,713.5213368,corn
86.93914796,60.19013435,45.03020018,22.60354614,61.53036638,7.221464554,715.3955637,corn
75.9316456,62.75438127,44.62241391,21.05604333,89.94109374,6.181021274,578.2430184,corn
74.68199556,59.14321673,42.54055601,25.91178874,81.11001171,7.289968311,738.3844328,corn
85.14317201,52.25500049,45.63300675,27.29814953,70.12002066,6.163040619,763.8602625,corn
84.59552791,52.53492728,48.85316002,23.1754329,75.14582335,6.858127449,998.4737565,corn
71.60618108,64.29699817,43.32056907,23.6685117,77.62909544,7.026572927,771.1997633,corn
77.99730694,50.69401026,46.39739004,21.26014801,85.4409077,6.18611509,716.5721366,corn
81.08529987,59.88474002,40.62330979,23.11090254,88.33028633,7.01509578,692.2617664,corn
83.38047028,62.83862983,46.29728225,24.8676778,80.02960283,7.063964972,686.5268403,corn
77.01189107,66.73684705,41.68316214,20.97705171,76.53850188,6.612901287,644.6960403,corn
74.21312148,50.59288262,45.82035472,26.60484339,85.99398442,6.054856467,1022.596141,corn
88.5930576,60.33138763,45.51618815,24.67501887,82.79543499,6.379229056,569.6758818,corn
81.6164935,62.17773869,43.53172172,24.43563269,61.18521658,6.575670177,679.7361821,corn
84.57190488,60.37578643,41.35085202,26.41470195,64.84488881,6.454652457,937.4004375,corn
85.45971837,72.86235563,40.03257941,20.91128507,80.21394339,6.603252828,810.1878997,corn
79.9264924,67.70248191,51.84693069,24.00069782,63.42271748,6.200195671,821.5980516,corn
92.65703633,69.50755213,47.69630748,23.84961835,89.73897236,6.59732984,771.6319088,corn
81.21446241,58.74077495,42.22977534,27.75756966,68.4291999,6.750620156,671.5422019,corn
81.77138066,62.75002397,46.56962605,25.30728317,89.37442999,6.248988049,878.1624233,corn
75.71330618,67.02517199,41.67323019,22.14969781,79.75543956,6.153129773,677.9498666,corn
67.69350364,52.35330423,48.33465638,22.32754914,73.16376856,6.160242552,672.5462634,corn
67.86394738,63.34159244,44.28846813,20.98037775,61.24256136,6.759520118,795.2398155,corn
75.9621756,63.04899123,45.6908791,22.43782503,60.29852727,7.066040711,820.0931655,corn
77.36743889,58.28690886,45.97744236,23.37425342,81.17340875,6.7117095,696.4910864,corn
86.67521287,58.0159526,48.09739274,23.70806124,62.74801497,6.605158317,765.8519702,corn
76.25991435,66.13781073,39.39038144,27.24041133,60.30952048,5.974534096,878.3662676,corn
82.37574977,54.82904235,46.21436303,20.71475951,75.25346059,7.411148045,922.639268,corn
74.83687776,65.02713957,42.51956032,23.46596128,73.36880307,6.232852717,634.7117254,corn
81.66442035,57.48670996,46.78357192,25.06656385,77.51688614,5.925154772,806.1336516,corn
75.27336693,73.22909255,44.14642038,25.73047602,71.03917366,6.651067639,881.3805457,corn
73.024952,66.46778035,45.94971466,26.79033803,73.40596723,6.403080109,917.1737187,corn
76.90220064,73.98544732,43.33901118,24.23468211,73.8334549,6.374403004,1141.081261,corn
76.91519542,65.67405582,44.21532363,26.18528434,80.83580197,6.512389089,909.1328715,corn
74.53057281,60.84928412,41.58285925,23.0622041,75.77794483,7.094098421,850.3129401,corn
79.41342622,66.9731857,42.59495074,21.30276096,85.41269439,6.620187667,682.9368722,corn
72.74800618,75.20818728,52.09707968,23.80041456,67.03758073,6.820341936,666.7661375,corn
133.0,47.0,24.0,24.40228894,79.19732001,7.231324765,90.8022356,cotton
136.0,36.0,20.0,23.09595631,84.86275707,6.925412377,71.29581071,cotton
104.0,47.0,18.0,23.9656349,76.97696717,7.633437412,90.75616738,cotton
